gene,pvals
FAM126B,0.919296527
METTL21A,0.919296527
ANKZF1,0.919296527
NR2C2,0.919296527
CMC1,0.919296527
LIMD1,0.919296527
RAD54L2,0.919296527
GSK3B,0.919296527
RYK,0.919296527
STAG1,0.919296527
TACC3,0.919296527
CPEB2,0.919296527
BMP2K,0.919296527
ANTXR2,0.919296527
ABRAXAS1,0.919296527
OTUD4,0.919296527
CHD1,0.919296527
GALNT10,0.919296527
PDLIM7,0.919296527
TRIM41,0.919296527
SMIM13,0.919296527
ATF6B,0.919296527
HLA-DRB1,0.919296527
PSMB9,0.919296527
HLA-DMA,0.919296527
SLC39A7,0.919296527
CDC5L,0.919296527
PHF3,0.919296527
RNF146,0.919296527
C1GALT1,0.919296527
HERPUD2,0.919296527
STK17A,0.919296527
ING3,0.919296527
ZNF800,0.919296527
TMEM176B,0.919296527
MSRA,0.919296527
RAB11FIP1,0.919296527
GOLGA7,0.919296527
HOOK3,0.919296527
TRIQK,0.919296527
EFR3A,0.919296527
S1PR3,0.919296527
ATP6V1G1,0.919296527
TMEM268,0.919296527
ENG,0.919296527
SWI5,0.919296527
SMC3,0.919296527
NUDT22,0.919296527
CORO1B,0.919296527
GSTP1,0.919296527
TMEM126A,0.919296527
EMG1,0.919296527
DERA,0.919296527
ANO6,0.919296527
EIF4B,0.919296527
MON2,0.919296527
CPSF6,0.919296527
FGD6,0.919296527
CHPT1,0.919296527
UPF3A,0.919296527
PACS2,0.919296527
ZNF280D,0.919296527
DENND4A,0.919296527
PML,0.919296527
ATP6V0D1,0.919296527
WDR81,0.919296527
TAX1BP3,0.919296527
GAS7,0.919296527
EXOC7,0.919296527
METRNL,0.919296527
TMEM205,0.919296527
PGLS,0.919296527
EXOSC5,0.919296527
ZNF428,0.919296527
RPL18,0.919296527
SIRPA,0.919296527
C20orf27,0.919296527
CRLS1,0.919296527
ESF1,0.919296527
ERGIC3,0.919296527
SCAND1,0.919296527
YDJC,0.919296527
PARVG,0.919296527
UBA1,0.919296527
ARAF,0.919296527
EBP,0.919296527
MT-ND4L,0.919296527
CLSTN1,0.935398668
SPEN,0.935398668
SMIM12,0.935398668
MED8,0.935398668
CMPK1,0.935398668
GTF2B,0.935398668
FAM102B,0.935398668
MCL1,0.935398668
ARHGEF2,0.935398668
DUSP12,0.935398668
MIA3,0.935398668
SNRNP27,0.935398668
DYSF,0.935398668
MITD1,0.935398668
CLASP1,0.935398668
ITPRID2,0.935398668
FAM117B,0.935398668
CTDSP1,0.935398668
ATG7,0.935398668
DCP1A,0.935398668
NCK1,0.935398668
MRPS22,0.935398668
ATP1B3,0.935398668
RAP2B,0.935398668
LETM1,0.935398668
MOB1B,0.935398668
RASGEF1B,0.935398668
THAP9-AS1,0.935398668
AFF1,0.935398668
PLRG1,0.935398668
CLPTM1L,0.935398668
RICTOR,0.935398668
IL6ST,0.935398668
PJA2,0.935398668
LMNB1,0.935398668
TXNDC15,0.935398668
HMGXB3,0.935398668
NDST1,0.935398668
NPM1,0.935398668
SERPINB6,0.935398668
TMEM170B,0.935398668
PPP1R10,0.935398668
GLO1,0.935398668
TAF8,0.935398668
FBXO9,0.935398668
UFL1,0.935398668
PSMG3,0.935398668
ZMIZ2,0.935398668
POM121,0.935398668
PHTF2,0.935398668
PIK3CG,0.935398668
KLHDC10,0.935398668
TRIM24,0.935398668
KBTBD11,0.935398668
NCOA2,0.935398668
KLF10,0.935398668
SECISBP2,0.935398668
STOM,0.935398668
LARP4B,0.935398668
SGPL1,0.935398668
GSTO1,0.935398668
TRIM22,0.935398668
SWAP70,0.935398668
NUCB2,0.935398668
GTF2H1,0.935398668
CD82,0.935398668
VPS37C,0.935398668
NUMA1,0.935398668
GXYLT1,0.935398668
ARID2,0.935398668
CAND1,0.935398668
UBE2N,0.935398668
TMPO,0.935398668
MAPKAPK5,0.935398668
ATG14,0.935398668
KTN1,0.935398668
DAAM1,0.935398668
PSMC1,0.935398668
RAB27A,0.935398668
MPG,0.935398668
AC005632.3,0.935398668
IGSF6,0.935398668
HERPUD1,0.935398668
CSNK2A2,0.935398668
C16orf74,0.935398668
PAFAH1B1,0.935398668
C17orf49,0.935398668
MPRIP,0.935398668
RAB34,0.935398668
CCDC43,0.935398668
AC005670.3,0.935398668
WIPI1,0.935398668
WBP2,0.935398668
SRP68,0.935398668
ROCK1,0.935398668
BCKDHA,0.935398668
ETHE1,0.935398668
PTOV1,0.935398668
ERVK3-1,0.935398668
RBCK1,0.935398668
NDRG3,0.935398668
RBM38,0.935398668
SOD1,0.935398668
ATP5PO,0.935398668
RANBP1,0.935398668
EIF3D,0.935398668
SAMM50,0.935398668
WDR45,0.935398668
PHF6,0.935398668
LRRC47,0.951526474
ATP5IF1,0.951526474
SRSF4,0.951526474
CSF3R,0.951526474
SVBP,0.951526474
ERI3,0.951526474
JAK1,0.951526474
MFSD14A,0.951526474
DRAM2,0.951526474
VAMP4,0.951526474
CSRP1,0.951526474
EFCAB2,0.951526474
MXD1,0.951526474
GCA,0.951526474
MRPL44,0.951526474
SEC13,0.951526474
DPH3,0.951526474
MLH1,0.951526474
MYD88,0.951526474
GORASP1,0.951526474
TRAK1,0.951526474
DUSP7,0.951526474
APPL1,0.951526474
CHMP2B,0.951526474
NRROS,0.951526474
NCBP2,0.951526474
TNIP2,0.951526474
BOD1L1,0.951526474
SEC31A,0.951526474
FAM13A,0.951526474
EIF4E,0.951526474
NAA15,0.951526474
HMGB2,0.951526474
POLK,0.951526474
REEP5,0.951526474
SNX2,0.951526474
CDC42SE2,0.951526474
FAM53C,0.951526474
BTN2A1,0.951526474
HLA-E,0.951526474
UQCC2,0.951526474
FIG4,0.951526474
PPIL4,0.951526474
PDCD2,0.951526474
COX19,0.951526474
AIMP2,0.951526474
TBRG4,0.951526474
SRI,0.951526474
UBE2H,0.951526474
FABP5,0.951526474
INTS8,0.951526474
TMEM71,0.951526474
HACD4,0.951526474
PRPF4,0.951526474
NDUFA8,0.951526474
RPL12,0.951526474
PI4K2A,0.951526474
DUSP5,0.951526474
APIP,0.951526474
SF1,0.951526474
CDK2AP2,0.951526474
CCDC82,0.951526474
BIRC3,0.951526474
REXO2,0.951526474
EI24,0.951526474
ERGIC2,0.951526474
LRRK2,0.951526474
ORMDL2,0.951526474
HVCN1,0.951526474
RPLP0,0.951526474
RNF10,0.951526474
ARL6IP4,0.951526474
RGCC,0.951526474
AKAP11,0.951526474
MTA1,0.951526474
TRPM7,0.951526474
PDCD7,0.951526474
C16orf91,0.951526474
GGA2,0.951526474
SF3B3,0.951526474
KARS,0.951526474
ASGR1,0.951526474
POLR2A,0.951526474
TRAPPC1,0.951526474
BLMH,0.951526474
RPL19,0.951526474
GHDC,0.951526474
RNFT1,0.951526474
KPNA2,0.951526474
ABHD3,0.951526474
ME2,0.951526474
LMAN1,0.951526474
CNN2,0.951526474
OAZ1,0.951526474
AP1M1,0.951526474
CCDC124,0.951526474
ARRDC2,0.951526474
GPI,0.951526474
RPS16,0.951526474
PIH1D1,0.951526474
CD33,0.951526474
PPP2R1A,0.951526474
YWHAB,0.951526474
TCEA2,0.951526474
APP,0.951526474
PCNT,0.951526474
ZBED4,0.951526474
ARSA,0.951526474
MTRNR2L10,0.951526474
HDAC8,0.951526474
DIAPH2,0.951526474
ARMCX3,0.951526474
RBMX2,0.951526474
MT-CO3,0.951526474
FAM76A,0.967673577
STX12,0.967673577
TRNAU1AP,0.967673577
RPL5,0.967673577
PI4KB,0.967673577
TIPRL,0.967673577
GUK1,0.967673577
TMEM127,0.967673577
ARID5A,0.967673577
RNF149,0.967673577
TTL,0.967673577
CCDC93,0.967673577
NMI,0.967673577
RPL37A,0.967673577
SLC11A1,0.967673577
RPL15,0.967673577
APEH,0.967673577
STAB1,0.967673577
CACNA2D3,0.967673577
HSPBAP1,0.967673577
SENP2,0.967673577
C4orf48,0.967673577
RPL9,0.967673577
LARP7,0.967673577
PRMT9,0.967673577
GALNT7,0.967673577
LPCAT1,0.967673577
HEIH,0.967673577
GABBR1,0.967673577
TUBB,0.967673577
REPS1,0.967673577
AVL9,0.967673577
CRCP,0.967673577
NAMPT,0.967673577
FASTK,0.967673577
PLEKHA2,0.967673577
LYPLA1,0.967673577
MRPL15,0.967673577
NSMAF,0.967673577
ARFGEF1,0.967673577
STOML2,0.967673577
CCDC6,0.967673577
ASCL2,0.967673577
NUP98,0.967673577
FAM160A2,0.967673577
MTRNR2L8,0.967673577
AC090559.1,0.967673577
COA4,0.967673577
CASP4,0.967673577
ETV6,0.967673577
BRAP,0.967673577
CCNB1IP1,0.967673577
DCAF5,0.967673577
PPP4R3A,0.967673577
EIF5,0.967673577
ARIH1,0.967673577
MAN2C1,0.967673577
TM6SF1,0.967673577
TSC2,0.967673577
TERF2IP,0.967673577
ITGAE,0.967673577
EIF1,0.967673577
SPOP,0.967673577
TRIM25,0.967673577
SNHG16,0.967673577
ACTG1,0.967673577
NDUFS7,0.967673577
TLE5,0.967673577
SLC44A2,0.967673577
POLR2I,0.967673577
PPP6R1,0.967673577
MAVS,0.967673577
PCMTD2,0.967673577
HDHD5,0.967673577
MAPK1,0.967673577
PRR14L,0.967673577
MAFF,0.967673577
EIF1AX,0.967673577
ZFX,0.967673577
MT-ATP6,0.967673577
RPL11,0.983833581
RPS6KA1,0.983833581
OSBPL9,0.983833581
TMED5,0.983833581
SORT1,0.983833581
TRIM33,0.983833581
AC253572.2,0.983833581
RFX5,0.983833581
RC3H1,0.983833581
CEP350,0.983833581
MAPKAPK2,0.983833581
SPAST,0.983833581
CCDC88A,0.983833581
CD302,0.983833581
SSB,0.983833581
OLA1,0.983833581
DNAJB2,0.983833581
BRPF1,0.983833581
XPC,0.983833581
CCDC174,0.983833581
DALRD3,0.983833581
MSL2,0.983833581
PARL,0.983833581
PIGX,0.983833581
CTBP1,0.983833581
LYAR,0.983833581
TBC1D14,0.983833581
PAPSS1,0.983833581
RPS3A,0.983833581
LNPEP,0.983833581
SAR1B,0.983833581
ANKHD1,0.983833581
DELE1,0.983833581
HIST1H4C,0.983833581
DDX39B,0.983833581
CASP8AP2,0.983833581
OSTM1,0.983833581
MICAL1,0.983833581
GTF3C6,0.983833581
INTS1,0.983833581
PTPN12,0.983833581
PPP1R35,0.983833581
POLR2J3,0.983833581
TMEM176A,0.983833581
TNFRSF10B,0.983833581
AC040970.1,0.983833581
KIAA2026,0.983833581
AL158152.1,0.983833581
CWF19L1,0.983833581
BBIP1,0.983833581
HIPK3,0.983833581
SF3B2,0.983833581
TPCN2,0.983833581
CCDC84,0.983833581
CD9,0.983833581
CMAS,0.983833581
ETFRF1,0.983833581
CORO1C,0.983833581
UCHL3,0.983833581
UBAC2,0.983833581
ARHGEF40,0.983833581
DHRS4L2,0.983833581
ZFP36L1,0.983833581
NUMB,0.983833581
JDP2,0.983833581
IL16,0.983833581
ISG20,0.983833581
NUDT16L1,0.983833581
USP7,0.983833581
AMFR,0.983833581
ZDHHC1,0.983833581
NUTF2,0.983833581
NUP88,0.983833581
GPS2,0.983833581
STX8,0.983833581
CPD,0.983833581
RFFL,0.983833581
ZNF652,0.983833581
NME1,0.983833581
SEPTIN9,0.983833581
PIK3C3,0.983833581
C18orf32,0.983833581
AC020916.1,0.983833581
IL27RA,0.983833581
MYO9B,0.983833581
MARK4,0.983833581
SNRPD2,0.983833581
FPR1,0.983833581
RPS9,0.983833581
OSER1,0.983833581
AATBC,0.983833581
PRMT2,0.983833581
UQCR10,0.983833581
SUN2,0.983833581
MIEF1,0.983833581
PPARA,0.983833581
TMSB4X,0.983833581
TCEAL4,0.983833581
B3GALT6,1
MYSM1,1
IFI44,1
GBP1,1
IKBKE,1
IRF2BP2,1
AHCTF1,1
SLC4A1AP,1
DPY30,1
CEBPZOS,1
SOS1,1
PIGF,1
RTN4,1
AUP1,1
MTLN,1
CWC22,1
RNPEPL1,1
NUP210,1
TGFBR2,1
ACAA1,1
XRN1,1
FNDC3B,1
YEATS2,1
DHX15,1
N4BP2,1
ALPK1,1
PDCD6,1
PURA,1
RNF130,1
TAF11,1
DST,1
SNX10,1
NDUFB2,1
MTRNR2L6,1
PDLIM2,1
ZBTB10,1
RBIS,1
RRM2B,1
MRPL13,1
NAPRT,1
DMAC1,1
RPS6,1
TLE4,1
NUDT5,1
DDX21,1
HK1,1
NDST2,1
NUTM2B-AS1,1
LINC01001,1
FAM89B,1
ZPR1,1
AEBP2,1
R3HDM2,1
DYRK2,1
LTA4H,1
GPN3,1
CIDEB,1
SDR39U1,1
BAZ1A,1
ABCD4,1
AREL1,1
CALM1,1
MOAP1,1
AQR,1
MAP2K1,1
MTHFS,1
KAT8,1
CPNE2,1
MLKL,1
MON1B,1
SLC25A11,1
ATPAF2,1
NF1,1
STAT5A,1
GOSR2,1
PSMC5,1
ACOX1,1
SIRT7,1
MIB1,1
MIDN,1
GTF2F1,1
PET100,1
EIF3G,1
NACC1,1
PDCD5,1
PLD3,1
OSCAR,1
UBE2S,1
RPRD1B,1
DPM1,1
CRYZL1,1
NDUFV3,1
BCL2L13,1
ACOT9,1
HNRNPH2,1
MMGT1,1
